InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
501186,22720,SET OF 3 CAKE TINS PANTRY DESIGN,2,2010-04-05 22:25:00,12.75,15372,Switzerland
501186,M,MANUAL,2,2010-07-11 22:54:00,1.25,,Netherlands
501187,47566,PARTY BUNTING,18,2010-08-04 17:04:00,0.85,17002,Switzerland
501187,84879,ASSORTED COLOUR BIRD ORNAMENT,2,2010-04-04 14:29:00,0.85,18146,Germany
501187,POST,POSTAGE,11,2010-08-13 20:59:00,3.75,13361,Portugal
501188,85099B,JUMBO BAG RED RETROSPOT,10,2010-03-21 15:59:00,5.95,16190,Belgium
501188,TEST001,TEST PRODUCT,11,2010-09-16 08:51:00,12.75,,Australia
501188,M,MANUAL,6,2011-09-18 18:20:00,5.95,13848,France
501189,DOT,DOTCOM POSTAGE,13,2011-06-15 08:24:00,3.75,12924,Spain
501189,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,2010-11-30 09:31:00,24.5,16105,United Kingdom
501189,M,MANUAL,7,2011-07-18 14:57:00,18.9,13186,Sweden
501190,85099B,JUMBO BAG RED RETROSPOT,7,2010-02-04 17:32:00,5.95,,Belgium
501190,21730,GLASS STAR FROSTED T-LIGHT HOLDER,14,2010-05-03 11:27:00,18.9,16051,United Kingdom
501190,M,MANUAL,10,04/10/2010 11:50,5.95,14912,France
501191,22720,SET OF 3 CAKE TINS PANTRY DESIGN,1,2010-06-21 11:04:00,24.5,16719,Germany
501191,84406B,CREAM CUPID HEARTS COAT HANGER,15,2010-07-16 10:14:00,5.95,12766,France
501191,21730,GLASS STAR FROSTED T-LIGHT HOLDER,8,2010-01-26 19:49:00,2.1,,France
501192,M,MANUAL,8,2011-07-02 09:47:00,0.0,14418,Germany
501192,71053,WHITE METAL LANTERN,15,2010-12-22 08:42:00,0.85,14636,Spain
501192,85099B,JUMBO BAG RED RETROSPOT,10,2010-05-30 10:08:00,1.25,15954,France
501193,84879,ASSORTED COLOUR BIRD ORNAMENT,12,2011-11-09 11:56:00,12.75,12734,Belgium
501193,22720,SET OF 3 CAKE TINS PANTRY DESIGN,7,2011-03-12 11:04:00,1.25,,Germany
501193,TEST001,TEST PRODUCT,8,2010-11-29 19:19:00,12.75,17280,Germany
501194,DOT,DOTCOM POSTAGE,17,2011-08-18 16:44:00,12.75,18073,United Kingdom
501194,71053,WHITE METAL LANTERN,2,2010-06-28 17:40:00,8.5,14597,Belgium
501194,47566,PARTY BUNTING,12,2010-08-06 16:14:00,39.9,14302,United Kingdom
501195,22423,REGENCY CAKESTAND 3 TIER,18,2011-05-08 19:45:00,2.1,,Netherlands
501195,DOT,DOTCOM POSTAGE,10,2010-06-30 10:50:00,24.5,16686,Netherlands
501195,22720,SET OF 3 CAKE TINS PANTRY DESIGN,16,2011-04-28 09:40:00,8.5,14538,Germany
501196,85123A,WHITE HANGING HEART T-LIGHT HOLDER,7,2011-11-16 16:18:00,8.5,15689,Australia
501196,47566,PARTY BUNTING,6,2010-04-07 09:16:00,2.1,14012,Switzerland
501196,M,MANUAL,3,2011-07-13 19:06:00,1.25,,Australia
501197,71053,WHITE METAL LANTERN,2,2011-06-10 13:26:00,3.75,13374,Belgium
501197,TEST001,TEST PRODUCT,13,2010-08-01 15:58:00,5.95,13490,Spain
501197,47566,PARTY BUNTING,2,2011-04-04 15:47:00,1.25,16999,Portugal
501198,47566,PARTY BUNTING,11,2010-01-05 16:33:00,5.95,15235,Portugal
501198,DOT,DOTCOM POSTAGE,5,2010-05-17 16:14:00,3.75,,France
501198,84029E,RED WOOLLY HOTTIE WHITE HEART.,17,2010-01-01 12:33:00,8.5,18063,France
501199,84406B,CREAM CUPID HEARTS COAT HANGER,10,2010-02-23 09:42:00,3.75,17544,Belgium
501199,TEST001,TEST PRODUCT,5,2011-09-26 20:11:00,18.9,12992,Portugal
501199,85099B,JUMBO BAG RED RETROSPOT,13,2010-01-03 12:06:00,39.9,16352,Netherlands
501200,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,2010-12-03 11:38:00,0.85,,Belgium
501200,21730,GLASS STAR FROSTED T-LIGHT HOLDER,14,2011-06-10 15:03:00,8.5,13245,Netherlands
501200,47566,PARTY BUNTING,18,2010-07-10 21:06:00,24.5,15029,United Kingdom
501201,21730,GLASS STAR FROSTED T-LIGHT HOLDER,13,2011-06-03 08:31:00,3.75,17725,Netherlands
501201,22423,REGENCY CAKESTAND 3 TIER,14,2011-06-24 17:35:00,8.5,13292,Netherlands
501201,22423,REGENCY CAKESTAND 3 TIER,18,2010-09-24 19:31:00,3.75,,Germany
501202,84879,ASSORTED COLOUR BIRD ORNAMENT,4,2011-11-15 11:09:00,5.95,15089,Portugal
501202,71053,WHITE METAL LANTERN,8,2011-03-31 20:02:00,5.95,15236,France
501202,71053,WHITE METAL LANTERN,7,2011-10-01 11:51:00,39.9,15284,Spain
501203,85123A,WHITE HANGING HEART T-LIGHT HOLDER,18,2011-01-29 18:29:00,5.95,12393,Germany
501203,84406B,CREAM CUPID HEARTS COAT HANGER,14,2010-08-05 15:23:00,12.75,,Portugal
501203,M,MANUAL,1,2011-06-04 20:21:00,24.5,12878,United Kingdom
501204,47566,PARTY BUNTING,16,2011-05-09 11:14:00,24.5,16504,Spain
501204,84029E,RED WOOLLY HOTTIE WHITE HEART.,5,2011-11-12 22:30:00,0.85,16523,United Kingdom
501204,85099B,JUMBO BAG RED RETROSPOT,5,2010-01-18 14:57:00,2.1,16549,Germany
501205,47566,PARTY BUNTING,13,2010-05-09 11:41:00,3.75,,Belgium
501205,22720,SET OF 3 CAKE TINS PANTRY DESIGN,-7,2011-08-15 10:13:00,1.25,17091,United Kingdom
501205,84029E,RED WOOLLY HOTTIE WHITE HEART.,11,2011-01-26 13:56:00,3.75,17958,France
501206,22720,set of 3 cake tins pantry design,14,2011-05-03 13:28:00,2.1,14104,Netherlands
501206,71053,WHITE METAL LANTERN,12,2010-02-16 13:17:00,5.95,14705,France
501206,22720,SET OF 3 CAKE TINS PANTRY DESIGN,3,2010-08-14 14:34:00,24.5,,United Kingdom
501207,85123A,WHITE HANGING HEART T-LIGHT HOLDER,15,2010-03-05 19:24:00,12.75,12387,Switzerland
501207,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,2011-07-21 08:04:00,24.5,18121,Australia
501207,84029E,RED WOOLLY HOTTIE WHITE HEART.,10,2010-10-19 22:58:00,39.9,17405,Portugal
501208,85099B,JUMBO BAG RED RETROSPOT,9,2011-05-13 18:52:00,1.25,16317,Portugal
501208,TEST001,TEST PRODUCT,6,2011-05-26 18:32:00,39.9,,Germany
501208,M,MANUAL,13,2011-11-10 22:45:00,3.75,14240,Switzerland
501209,84029E,RED WOOLLY HOTTIE WHITE HEART.,17,2011-03-02 13:50:00,12.75,15170,Australia
501209,22720,SET OF 3 CAKE TINS PANTRY DESIGN,3,2011-04-15 14:13:00,5.95,15801,Switzerland
501209,21730,GLASS STAR FROSTED T-LIGHT HOLDER,16,2011-05-14 18:21:00,39.9,13306,Netherlands
501210,TEST001,TEST PRODUCT,8,2010-06-01 16:37:00,2.1,,France
501210,85099B,JUMBO BAG RED RETROSPOT,17,2011-05-30 08:59:00,1.25,16472,Belgium
501210,85099B,JUMBO BAG RED RETROSPOT,9,2010-05-21 10:07:00,8.5,17542,Netherlands
501211,84406B,CREAM CUPID HEARTS COAT HANGER,15,2010-10-10 19:50:00,-1.0,16374,Spain
501211,84029E,RED WOOLLY HOTTIE WHITE HEART.,17,2011-06-19 12:34:00,5.95,15948,Australia
501211,47566,PARTY BUNTING,8,2010-04-15 14:35:00,0.85,,Spain
C501212,22720,SET OF 3 CAKE TINS PANTRY DESIGN,14,2011-09-21 11:09:00,5.95,18159,Netherlands
501212,M,MANUAL,12,2011-10-30 20:12:00,0.85,15952,Netherlands
501212,85099B,JUMBO BAG RED RETROSPOT,11,2010-10-01 20:38:00,12.75,13203,Germany
501213,DOT,DOTCOM POSTAGE,8,2010-10-12 15:57:00,39.9,16506,Australia
501213,71053,WHITE METAL LANTERN,3,2011-01-09 08:06:00,1.25,,France
501213,84406B,CREAM CUPID HEARTS COAT HANGER,6,2011-05-16 15:23:00,18.9,17631,Netherlands
501214,M,MANUAL,5,2010-02-15 13:13:00,18.9,13270,Sweden
501214,POST,POSTAGE,14,2011-06-19 18:40:00,1.25,16227,Switzerland
501214,POST,POSTAGE,14,2010-01-15 14:13:00,5.95,16149,United Kingdom
501215,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,2011-11-26 19:21:00,5.95,,Portugal
501215,TEST001,TEST PRODUCT,14,2010-09-07 10:18:00,5.95,14862,Netherlands
501215,M,MANUAL,9,2011-09-02 19:47:00,2.1,15791,Spain
501216,TEST001,TEST PRODUCT,18,2011-01-30 09:37:00,8.5,12775,Switzerland
501216,22720,SET OF 3 CAKE TINS PANTRY DESIGN,7,2010-06-10 13:52:00,8.5,13811,Sweden
501216,DOT,DOTCOM POSTAGE,10,2010-12-09 22:52:00,2.1,,Netherlands
501217,84029E,RED WOOLLY HOTTIE WHITE HEART.,16,2010-08-02 12:37:00,24.5,14163,Germany
501217,85123A,WHITE HANGING HEART T-LIGHT HOLDER,17,2011-10-05 22:23:00,1.25,12685,United Kingdom
501217,22720,SET OF 3 CAKE TINS PANTRY DESIGN,14,2011-07-08 10:14:00,39.9,16899,Switzerland
501218,47566,PARTY BUNTING,12,2011-06-01 16:25:00,1.25,13459,Belgium
501218,22720,SET OF 3 CAKE TINS PANTRY DESIGN,14,2011-10-26 21:24:00,18.9,,Netherlands
501218,84406B,CREAM CUPID HEARTS COAT HANGER,3,2011-02-26 18:07:00,0.85,16460,Belgium
501219,84406B,CREAM CUPID HEARTS COAT HANGER,1,2011-02-17 11:14:00,3.75,13082,France
501219,TEST001,TEST PRODUCT,6,2011-04-11 15:19:00,1.25,14433,Netherlands
501219,22423,REGENCY CAKESTAND 3 TIER,11,2011-03-05 22:42:00,12.75,13880,Belgium
501220,22720,SET OF 3 CAKE TINS PANTRY DESIGN,17,2011-10-16 14:34:00,12.75,,France
501220,85099B,JUMBO BAG RED RETROSPOT,4,,0.85,16387,Belgium
501220,84406B,CREAM CUPID HEARTS COAT HANGER,17,2011-05-04 20:29:00,18.9,15180,United Kingdom
501221,M,MANUAL,14,2010-12-16 12:14:00,39.9,15307,Germany
501221,DOT,DOTCOM POSTAGE,11,2010-03-17 18:40:00,2.1,14747,Belgium
501221,M,MANUAL,6,2010-05-28 12:40:00,8.5,,United Kingdom
501222,22720,SET OF 3 CAKE TINS PANTRY DESIGN,2,2011-04-04 10:22:00,8.5,15207,Germany
501222,47566,PARTY BUNTING,3,2010-04-13 10:35:00,0.85,13192,Netherlands
501222,85099B,JUMBO BAG RED RETROSPOT,15,2011-08-30 18:14:00,39.9,18151,United Kingdom
501223,22720,SET OF 3 CAKE TINS PANTRY DESIGN,14,2011-08-16 15:24:00,1.25,13139,Netherlands
501223,84406B,CREAM CUPID HEARTS COAT HANGER,1,2010-04-14 15:16:00,1.25,,Sweden
501223,21730,GLASS STAR FROSTED T-LIGHT HOLDER,4,2010-02-22 20:11:00,5.95,16350,Australia
501224,M,MANUAL,12,2010-09-05 11:50:00,3.75,16677,Netherlands
501224,22720,SET OF 3 CAKE TINS PANTRY DESIGN,13,2010-03-22 22:59:00,0.85,17179,Germany
501224,TEST001,TEST PRODUCT,17,2010-11-11 17:42:00,8.5,14201,Portugal
501225,M,MANUAL,10,2011-09-17 08:03:00,12.75,,Netherlands
501225,POST,POSTAGE,17,2011-03-11 21:43:00,18.9,15209,Australia
501225,21730,GLASS STAR FROSTED T-LIGHT HOLDER,3,2011-01-20 18:38:00,0.85,13772,Spain
501226,71053,WHITE METAL LANTERN,11,2010-09-23 16:25:00,3.75,13418,Switzerland
501226,22720,SET OF 3 CAKE TINS PANTRY DESIGN,12,2010-12-09 20:37:00,8.5,17630,Australia
501226,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,2011-04-19 16:49:00,8.5,,Switzerland
501227,85099B,JUMBO BAG RED RETROSPOT,1,2010-01-06 09:06:00,2.1,15815,Netherlands
501227,22423,REGENCY CAKESTAND 3 TIER,3,2011-03-23 17:52:00,3.75,17357,Germany
501227,DOT,DOTCOM POSTAGE,17,2010-06-24 17:40:00,0.85,15909, portugal 
501228,TEST001,TEST PRODUCT,1,2011-09-26 13:38:00,3.75,17726,Belgium
501228,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,2011-09-22 22:56:00,8.5,,Sweden
501228,47566,PARTY BUNTING,3,2010-12-03 22:23:00,2.1,16258,Australia
501229,M,MANUAL,1,2011-10-01 10:07:00,18.9,13965,Germany
501229,TEST001,TEST PRODUCT,10,2011-05-28 10:18:00,8.5,15531,Belgium
501229,22720,SET OF 3 CAKE TINS PANTRY DESIGN,8,2010-08-30 15:57:00,5.95,12800,United Kingdom
501230,DOT,DOTCOM POSTAGE,4,2011-11-26 11:13:00,12.75,,Australia
501230,22423,REGENCY CAKESTAND 3 TIER,18,2010-02-24 17:58:00,3.75,15443,Switzerland
501230,71053,WHITE METAL LANTERN,9,2011-03-12 16:02:00,2.1,16374,United Kingdom
501231,M,MANUAL,6,2010-05-21 14:26:00,3.75,15437,Germany
501231,DOT,DOTCOM POSTAGE,7,2010-02-13 14:33:00,8.5,17886,United Kingdom
501231,22423,REGENCY CAKESTAND 3 TIER,9,2011-11-22 14:43:00,3.75,,Germany
501232,M,MANUAL,6,2011-08-29 08:24:00,8.5,17266,United Kingdom
501232,85099B,JUMBO BAG RED RETROSPOT,5,2011-09-15 19:15:00,2.1,16362,United Kingdom
501232,M,MANUAL,3,2010-10-11 21:53:00,3.75,17120,Spain
501233,22720,SET OF 3 CAKE TINS PANTRY DESIGN,1,2010-07-26 17:19:00,3.75,17999,Australia
501233,21730,GLASS STAR FROSTED T-LIGHT HOLDER,14,2011-09-04 18:24:00,12.75,,Netherlands
501233,84406B,CREAM CUPID HEARTS COAT HANGER,18,2010-10-05 20:03:00,12.75,14068,Switzerland
501234,22423,REGENCY CAKESTAND 3 TIER,9,2010-07-27 16:41:00,12.75,17397,Switzerland
501234,21730,GLASS STAR FROSTED T-LIGHT HOLDER,9,2011-03-10 14:06:00,8.5,15828,France
501234,84406B,CREAM CUPID HEARTS COAT HANGER,1,2011-07-29 11:20:00,24.5,13898,Australia
501235,71053,WHITE METAL LANTERN,8,2010-10-20 11:43:00,1.25,,Belgium
501235,TEST001,TEST PRODUCT,13,2011-05-25 13:15:00,3.75,14811,Australia
501235,47566,PARTY BUNTING,17,2010-02-13 09:28:00,39.9,12811,France
501236,22720,SET OF 3 CAKE TINS PANTRY DESIGN,15,2010-11-16 19:28:00,1.25,16888,Portugal
501236,84406B,CREAM CUPID HEARTS COAT HANGER,2,2011-08-17 19:50:00,12.75,12413,United Kingdom
501236,85099B,JUMBO BAG RED RETROSPOT,16,2010-02-17 17:40:00,5.95,,Netherlands
501237,POST,POSTAGE,3,2010-09-11 08:32:00,18.9,14454,United Kingdom
501237,22720,SET OF 3 CAKE TINS PANTRY DESIGN,17,2010-09-23 09:06:00,1.25,14895,Spain
501237,DOT,DOTCOM POSTAGE,17,2011-05-31 20:16:00,5.95,15317,Belgium
501238,TEST001,TEST PRODUCT,10,2010-07-08 13:22:00,5.95,13070,Belgium
501238,71053,WHITE METAL LANTERN,14,2011-10-14 09:17:00,5.95,,Sweden
501238,DOT,DOTCOM POSTAGE,7,2011-11-18 14:17:00,0.85,12478,France
501239,47566,PARTY BUNTING,9,2011-01-18 12:37:00,39.9,13737,Portugal
501239,84029E,RED WOOLLY HOTTIE WHITE HEART.,11,2010-01-10 09:53:00,18.9,17725,Germany
501239,84406B,CREAM CUPID HEARTS COAT HANGER,15,2010-08-09 14:23:00,5.95,17908,Australia
501240,71053,WHITE METAL LANTERN,17,2010-06-07 15:43:00,39.9,,Germany
501240,84029E,RED WOOLLY HOTTIE WHITE HEART.,8,2011-10-17 14:19:00,1.25,16643,Netherlands
501240,22423,REGENCY CAKESTAND 3 TIER,13,2010-03-06 19:43:00,1.25,15410,Spain
501241,22720,SET OF 3 CAKE TINS PANTRY DESIGN,6,2010-02-07 16:03:00,0.85,17035,Netherlands
501241,84879,ASSORTED COLOUR BIRD ORNAMENT,8,2010-09-06 09:40:00,0.85,16445,Portugal
501241,84406B,CREAM CUPID HEARTS COAT HANGER,9,2010-06-02 16:30:00,0.0,,France
501242,85099B,JUMBO BAG RED RETROSPOT,18,2011-01-01 16:46:00,12.75,17355,Germany
501242,71053,WHITE METAL LANTERN,10,2010-08-28 10:03:00,39.9,16717,Sweden
501242,85099B,JUMBO BAG RED RETROSPOT,13,2010-04-02 18:06:00,3.75,13723,Spain
501243,TEST001,TEST PRODUCT,-18,2010-12-20 09:41:00,12.75,15417,France
501243,85099B,JUMBO BAG RED RETROSPOT,1,2011-08-26 19:49:00,0.85,,Germany
501243,TEST001,TEST PRODUCT,15,2010-11-24 18:18:00,12.75,17099,France
501244,84879,ASSORTED COLOUR BIRD ORNAMENT,9,2010-06-30 19:40:00,18.9,14302,Australia
501244,71053,WHITE METAL LANTERN,7,2010-12-14 20:26:00,12.75,12410,Australia
501244,TEST001,TEST PRODUCT,17,2010-05-16 16:27:00,12.75,14098,France
501245,84879,ASSORTED COLOUR BIRD ORNAMENT,12,2010-09-13 20:50:00,18.9,,Australia
501245,84879,ASSORTED COLOUR BIRD ORNAMENT,8,2010-11-22 22:42:00,8.5,13004,Germany
C501245,47566,PARTY BUNTING,4,2011-05-10 20:52:00,0.85,16503,Germany
501246,85099B,JUMBO BAG RED RETROSPOT,5,2011-06-11 21:50:00,8.5,13431,United Kingdom
501246,85123A,WHITE HANGING HEART T-LIGHT HOLDER,15,2010-09-25 15:43:00,24.5,12495,Netherlands
501246,M,MANUAL,12,2011-10-03 16:20:00,8.5,,Spain
501247,71053,WHITE METAL LANTERN,15,2011-07-20 19:53:00,2.1,16765,United Kingdom
501247,85099B,JUMBO BAG RED RETROSPOT,11,2011-08-08 08:29:00,1.25,18120,Portugal
501247,21730,GLASS STAR FROSTED T-LIGHT HOLDER,9,2010-02-22 20:47:00,24.5,14732,France
501248,POST,POSTAGE,2,2011-10-27 11:12:00,1.25,17403,Spain
501248,84406B,CREAM CUPID HEARTS COAT HANGER,16,2010-05-02 10:07:00,5.95,,Belgium
501248,84406B,CREAM CUPID HEARTS COAT HANGER,3,2010-09-07 17:08:00,8.5,12833,Sweden
501249,85123A,WHITE HANGING HEART T-LIGHT HOLDER,11,2011-03-12 14:40:00,8.5,13174,Sweden
501249,21730,GLASS STAR FROSTED T-LIGHT HOLDER,14,2011-05-19 15:34:00,12.75,13814,Spain
501249,84879,ASSORTED COLOUR BIRD ORNAMENT,17,2011-02-09 21:56:00,24.5,12686,Sweden
501250,M,MANUAL,18,2010-07-10 12:32:00,0.85,,Australia
501250,22720,SET OF 3 CAKE TINS PANTRY DESIGN,12,2011-09-10 21:52:00,12.75,14244,Australia
501250,47566,PARTY BUNTING,6,2010-05-10 11:22:00,3.75,14197,Sweden
501251,71053,WHITE METAL LANTERN,16,2011-04-04 12:44:00,39.9,17964,Netherlands
501251,22720,SET OF 3 CAKE TINS PANTRY DESIGN,13,2010-05-20 18:54:00,39.9,13146,United Kingdom
501251,TEST001,TEST PRODUCT,16,2011-08-04 18:52:00,1.25,,Switzerland
501252,84406B,CREAM CUPID HEARTS COAT HANGER,16,2010-07-06 15:48:00,24.5,15541,Spain
501252,M,MANUAL,10,2010-07-29 11:03:00,1.25,17161,France
501252,DOT,DOTCOM POSTAGE,9,2010-08-27 16:09:00,24.5,12995,United Kingdom
501253,84406B,CREAM CUPID HEARTS COAT HANGER,7,2010-10-01 16:42:00,1.25,13885,United Kingdom
501253,85099B,JUMBO BAG RED RETROSPOT,4,2010-01-15 09:42:00,8.5,,Australia
501253,71053,WHITE METAL LANTERN,4,2011-07-24 10:42:00,3.75,13658,Portugal
501254,84029E,RED WOOLLY HOTTIE WHITE HEART.,14,2011-01-18 11:15:00,18.9,17637,France
501254,85123A,WHITE HANGING HEART T-LIGHT HOLDER,18,2011-03-17 11:16:00,12.75,15103,Portugal
501254,TEST001,TEST PRODUCT,5,2010-05-03 18:22:00,3.75,14284,France
501255,85099B,JUMBO BAG RED RETROSPOT,1,2010-01-24 20:32:00,18.9,,France
501255,21730,GLASS STAR FROSTED T-LIGHT HOLDER,3,2011-06-22 08:15:00,39.9,16301,Spain
501255,84879,ASSORTED COLOUR BIRD ORNAMENT,17,2010-07-29 15:11:00,18.9,13810,Germany
501256,71053,WHITE METAL LANTERN,17,2011-02-01 15:15:00,12.75,14783,France
501256,85123A,WHITE HANGING HEART T-LIGHT HOLDER,8,2010-03-23 11:50:00,18.9,12436,Portugal
501256,71053,WHITE METAL LANTERN,9,2010-09-17 12:35:00,3.75,,France
501257,84879,ASSORTED COLOUR BIRD ORNAMENT,1,2010-12-08 13:14:00,12.75,14618,Netherlands
501257,84879,ASSORTED COLOUR BIRD ORNAMENT,3,2011-10-13 08:34:00,8.5,17868,United Kingdom
501257,84879,ASSORTED COLOUR BIRD ORNAMENT,16,2011-12-02 16:13:00,3.75,15055,Belgium
501258,47566,PARTY BUNTING,14,2011-03-31 09:44:00,18.9,13470,France
501258,47566,PARTY BUNTING,9,2011-04-25 10:35:00,2.1,,Belgium
501258,M,MANUAL,18,2011-01-14 20:09:00,39.9,16993,Switzerland
501259,M,MANUAL,3,2011-03-02 11:50:00,3.75,13362,Sweden
501259,M,MANUAL,15,2011-05-06 19:29:00,8.5,15655,Spain
501259,22720,SET OF 3 CAKE TINS PANTRY DESIGN,18,2010-12-10 16:20:00,8.5,14417,Switzerland
501260,21730,GLASS STAR FROSTED T-LIGHT HOLDER,15,2011-08-02 09:22:00,39.9,,Belgium
501260,71053,WHITE METAL LANTERN,17,2011-10-24 22:48:00,12.75,15386,United Kingdom
501260,TEST001,TEST PRODUCT,13,2010-02-11 09:31:00,39.9,17014,Spain
501261,21730,GLASS STAR FROSTED T-LIGHT HOLDER,18,2010-02-15 12:57:00,8.5,14837,United Kingdom
501261,85099B,JUMBO BAG RED RETROSPOT,18,2011-03-21 18:10:00,12.75,16197,Sweden
501261,21730,GLASS STAR FROSTED T-LIGHT HOLDER,18,2010-06-22 17:00:00,39.9,,Australia
501262,71053,WHITE METAL LANTERN,2,2011-06-01 22:50:00,39.9,14129,Netherlands
501262,DOT,DOTCOM POSTAGE,9,2011-06-25 23:00:00,8.5,16370,Spain
501262,21730,GLASS STAR FROSTED T-LIGHT HOLDER,9,2010-08-04 16:52:00,12.75,13344,France
501263,84029E,RED WOOLLY HOTTIE WHITE HEART.,2,2011-10-06 20:27:00,12.75,12985,Switzerland
501263,84406B,CREAM CUPID HEARTS COAT HANGER,6,2011-01-11 17:20:00,1.25,,Belgium
501263,84406B,CREAM CUPID HEARTS COAT HANGER,3,2010-12-03 15:54:00,1.25,15695,Australia
501264,47566,PARTY BUNTING,12,2010-06-22 21:13:00,8.5,14496,Australia
501264,22720,SET OF 3 CAKE TINS PANTRY DESIGN,14,2010-05-30 16:24:00,24.5,13251,United Kingdom
501264,POST,POSTAGE,17,2011-05-20 13:50:00,3.75,13340,Portugal
501265,22423,REGENCY CAKESTAND 3 TIER,13,2011-01-07 18:41:00,1.25,,Portugal
501265,M,MANUAL,1,2010-12-23 16:51:00,18.9,12664,Sweden
501265,85099B,JUMBO BAG RED RETROSPOT,12,2010-06-21 20:30:00,0.85,14613,Australia
501266,TEST001,TEST PRODUCT,16,2011-09-30 14:11:00,24.5,14600,Netherlands
501266,71053,WHITE METAL LANTERN,13,2011-09-12 19:59:00,39.9,15924,Spain
501266,DOT,DOTCOM POSTAGE,8,2011-03-03 11:15:00,18.9,,Germany
501267,22423,REGENCY CAKESTAND 3 TIER,16,2011-04-15 12:42:00,12.75,17784,Switzerland
501267,POST,POSTAGE,11,2010-07-28 18:35:00,39.9,16155,Australia
501267,84406B,CREAM CUPID HEARTS COAT HANGER,12,2011-07-20 08:12:00,18.9,13633,Spain
501268,POST,POSTAGE,16,2010-05-24 16:44:00,3.75,16890,Portugal
501268,TEST001,TEST PRODUCT,5,13/05/2011 10:26,12.75,,United Kingdom
501268,71053,WHITE METAL LANTERN,11,2010-12-10 22:31:00,-1.0,14998,France
501269,47566,PARTY BUNTING,9,2011-06-24 13:17:00,39.9,15491,Germany
501269,TEST001,TEST PRODUCT,15,2011-08-13 22:58:00,8.5,12795,United Kingdom
501269,84879,ASSORTED COLOUR BIRD ORNAMENT,17,2010-10-02 13:02:00,39.9,14504,Sweden
501270,22423,REGENCY CAKESTAND 3 TIER,10,2010-02-26 19:42:00,3.75,, portugal 
501270,84029E,RED WOOLLY HOTTIE WHITE HEART.,13,2011-03-29 15:02:00,3.75,16059,Portugal
501270,84879,ASSORTED COLOUR BIRD ORNAMENT,17,2010-08-29 22:40:00,12.75,17747,Australia
501271,POST,POSTAGE,4,2011-09-20 20:25:00,18.9,16535,France
501271,71053,WHITE METAL LANTERN,8,2010-07-18 13:23:00,24.5,13700,France
501271,21730,GLASS STAR FROSTED T-LIGHT HOLDER,18,2010-05-04 10:06:00,1.25,,Portugal
501272,21730,GLASS STAR FROSTED T-LIGHT HOLDER,8,2011-07-24 11:11:00,24.5,17571,Germany
501272,85123A,WHITE HANGING HEART T-LIGHT HOLDER,10,2010-11-06 15:17:00,2.1,15539,France
501272,84879,ASSORTED COLOUR BIRD ORNAMENT,11,2010-06-03 13:43:00,8.5,13040,Germany
501273,21730,GLASS STAR FROSTED T-LIGHT HOLDER,18,2011-02-11 21:29:00,5.95,15852,Netherlands
501273,21730,GLASS STAR FROSTED T-LIGHT HOLDER,18,2011-08-01 22:29:00,5.95,,Australia
501273,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,2010-07-26 12:15:00,39.9,13797,Switzerland
501274,84406B,CREAM CUPID HEARTS COAT HANGER,1,2010-06-17 14:07:00,1.25,14309,Belgium
501274,22720,SET OF 3 CAKE TINS PANTRY DESIGN,10,2010-06-15 22:14:00,2.1,16116,Australia
501274,M,MANUAL,11,2010-05-02 21:15:00,39.9,16608,Belgium
501275,85099B,JUMBO BAG RED RETROSPOT,13,2011-02-27 10:16:00,12.75,,Netherlands
501275,22423,REGENCY CAKESTAND 3 TIER,14,2010-06-12 09:45:00,0.85,15374,United Kingdom
501275,84406B,CREAM CUPID HEARTS COAT HANGER,15,2011-04-03 19:52:00,0.85,16311,France
501276,POST,POSTAGE,4,2010-08-08 19:59:00,39.9,13228,France
501276,85099B,jumbo bag red retrospot,4,2011-09-15 08:07:00,12.75,14400,Portugal
501276,85099B,JUMBO BAG RED RETROSPOT,9,2010-02-14 18:23:00,12.75,,United Kingdom
501277,TEST001,TEST PRODUCT,18,2011-04-10 16:39:00,18.9,15031,Spain
501277,47566,PARTY BUNTING,1,2010-05-02 11:53:00,18.9,12953,Netherlands
501277,POST,POSTAGE,16,2010-04-19 21:46:00,39.9,17558,Australia
501278,21730,GLASS STAR FROSTED T-LIGHT HOLDER,5,2011-06-21 16:09:00,5.95,13681,Portugal
501278,21730,GLASS STAR FROSTED T-LIGHT HOLDER,8,2011-05-14 19:14:00,5.95,,Spain
501278,POST,POSTAGE,13,2010-12-14 16:42:00,39.9,16757,Switzerland
501279,21730,GLASS STAR FROSTED T-LIGHT HOLDER,4,2011-05-27 19:05:00,39.9,14005,United Kingdom
C501279,22720,SET OF 3 CAKE TINS PANTRY DESIGN,7,2010-08-23 15:13:00,5.95,13813,Germany
501279,47566,PARTY BUNTING,10,2011-09-21 18:43:00,3.75,12719,Germany
501280,21730,GLASS STAR FROSTED T-LIGHT HOLDER,2,2010-01-13 21:55:00,5.95,,United Kingdom
