InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,Revenue
501253,84406B,CREAM CUPID HEARTS COAT HANGER,7,2010-10-01 16:42:00,1.25,13885,United Kingdom,8.75
501253,71053,WHITE METAL LANTERN,4,2011-07-24 10:42:00,3.75,13658,Portugal,15.0
501254,84029E,RED WOOLLY HOTTIE WHITE HEART.,14,2011-01-18 11:15:00,18.9,17637,France,264.6
501254,85123A,WHITE HANGING HEART T-LIGHT HOLDER,18,2011-03-17 11:16:00,12.75,15103,Portugal,229.5
501254,TEST001,TEST PRODUCT,5,2010-05-03 18:22:00,3.75,14284,France,18.75
501255,21730,GLASS STAR FROSTED T-LIGHT HOLDER,3,2011-06-22 08:15:00,39.9,16301,Spain,119.7
501255,84879,ASSORTED COLOUR BIRD ORNAMENT,17,2010-07-29 15:11:00,18.9,13810,Germany,321.3
501256,71053,WHITE METAL LANTERN,17,2011-02-01 15:15:00,12.75,14783,France,216.75
501256,85123A,WHITE HANGING HEART T-LIGHT HOLDER,8,2010-03-23 11:50:00,18.9,12436,Portugal,151.2
501257,84879,ASSORTED COLOUR BIRD ORNAMENT,1,2010-12-08 13:14:00,12.75,14618,Netherlands,12.75
501257,84879,ASSORTED COLOUR BIRD ORNAMENT,3,2011-10-13 08:34:00,8.5,17868,United Kingdom,25.5
501257,84879,ASSORTED COLOUR BIRD ORNAMENT,16,2011-12-02 16:13:00,3.75,15055,Belgium,60.0
501258,47566,PARTY BUNTING,14,2011-03-31 09:44:00,18.9,13470,France,264.6
501258,M,MANUAL,18,2011-01-14 20:09:00,39.9,16993,Switzerland,718.2
501259,M,MANUAL,3,2011-03-02 11:50:00,3.75,13362,Sweden,11.25
501259,M,MANUAL,15,2011-05-06 19:29:00,8.5,15655,Spain,127.5
501259,22720,SET OF 3 CAKE TINS PANTRY DESIGN,18,2010-12-10 16:20:00,8.5,14417,Switzerland,153.0
501260,71053,WHITE METAL LANTERN,17,2011-10-24 22:48:00,12.75,15386,United Kingdom,216.75
501260,TEST001,TEST PRODUCT,13,2010-02-11 09:31:00,39.9,17014,Spain,518.7
501261,21730,GLASS STAR FROSTED T-LIGHT HOLDER,18,2010-02-15 12:57:00,8.5,14837,United Kingdom,153.0
501261,85099B,JUMBO BAG RED RETROSPOT,18,2011-03-21 18:10:00,12.75,16197,Sweden,229.5
501262,71053,WHITE METAL LANTERN,2,2011-06-01 22:50:00,39.9,14129,Netherlands,79.8
501262,DOT,DOTCOM POSTAGE,9,2011-06-25 23:00:00,8.5,16370,Spain,76.5
501262,21730,GLASS STAR FROSTED T-LIGHT HOLDER,9,2010-08-04 16:52:00,12.75,13344,France,114.75
501263,84029E,RED WOOLLY HOTTIE WHITE HEART.,2,2011-10-06 20:27:00,12.75,12985,Switzerland,25.5
501263,84406B,CREAM CUPID HEARTS COAT HANGER,3,2010-12-03 15:54:00,1.25,15695,Australia,3.75
501264,47566,PARTY BUNTING,12,2010-06-22 21:13:00,8.5,14496,Australia,102.0
501264,22720,SET OF 3 CAKE TINS PANTRY DESIGN,14,2010-05-30 16:24:00,24.5,13251,United Kingdom,343.0
501264,POST,POSTAGE,17,2011-05-20 13:50:00,3.75,13340,Portugal,63.75
501265,M,MANUAL,1,2010-12-23 16:51:00,18.9,12664,Sweden,18.9
501265,85099B,JUMBO BAG RED RETROSPOT,12,2010-06-21 20:30:00,0.85,14613,Australia,10.2
501266,TEST001,TEST PRODUCT,16,2011-09-30 14:11:00,24.5,14600,Netherlands,392.0
501266,71053,WHITE METAL LANTERN,13,2011-09-12 19:59:00,39.9,15924,Spain,518.7
501267,22423,REGENCY CAKESTAND 3 TIER,16,2011-04-15 12:42:00,12.75,17784,Switzerland,204.0
501267,POST,POSTAGE,11,2010-07-28 18:35:00,39.9,16155,Australia,438.9
501267,84406B,CREAM CUPID HEARTS COAT HANGER,12,2011-07-20 08:12:00,18.9,13633,Spain,226.8
501268,POST,POSTAGE,16,2010-05-24 16:44:00,3.75,16890,Portugal,60.0
501269,47566,PARTY BUNTING,9,2011-06-24 13:17:00,39.9,15491,Germany,359.1
501269,TEST001,TEST PRODUCT,15,2011-08-13 22:58:00,8.5,12795,United Kingdom,127.5
501269,84879,ASSORTED COLOUR BIRD ORNAMENT,17,2010-10-02 13:02:00,39.9,14504,Sweden,678.3
501270,84029E,RED WOOLLY HOTTIE WHITE HEART.,13,2011-03-29 15:02:00,3.75,16059,Portugal,48.75
501270,84879,ASSORTED COLOUR BIRD ORNAMENT,17,2010-08-29 22:40:00,12.75,17747,Australia,216.75
501271,POST,POSTAGE,4,2011-09-20 20:25:00,18.9,16535,France,75.6
501271,71053,WHITE METAL LANTERN,8,2010-07-18 13:23:00,24.5,13700,France,196.0
501272,21730,GLASS STAR FROSTED T-LIGHT HOLDER,8,2011-07-24 11:11:00,24.5,17571,Germany,196.0
501272,85123A,WHITE HANGING HEART T-LIGHT HOLDER,10,2010-11-06 15:17:00,2.1,15539,France,21.0
501272,84879,ASSORTED COLOUR BIRD ORNAMENT,11,2010-06-03 13:43:00,8.5,13040,Germany,93.5
501273,21730,GLASS STAR FROSTED T-LIGHT HOLDER,18,2011-02-11 21:29:00,5.95,15852,Netherlands,107.1
501273,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,2010-07-26 12:15:00,39.9,13797,Switzerland,478.8
501274,84406B,CREAM CUPID HEARTS COAT HANGER,1,2010-06-17 14:07:00,1.25,14309,Belgium,1.25
501274,22720,SET OF 3 CAKE TINS PANTRY DESIGN,10,2010-06-15 22:14:00,2.1,16116,Australia,21.0
501274,M,MANUAL,11,2010-05-02 21:15:00,39.9,16608,Belgium,438.9
501275,22423,REGENCY CAKESTAND 3 TIER,14,2010-06-12 09:45:00,0.85,15374,United Kingdom,11.9
501275,84406B,CREAM CUPID HEARTS COAT HANGER,15,2011-04-03 19:52:00,0.85,16311,France,12.75
501276,POST,POSTAGE,4,2010-08-08 19:59:00,39.9,13228,France,159.6
501276,85099B,JUMBO BAG RED RETROSPOT,4,2011-09-15 08:07:00,12.75,14400,Portugal,51.0
501277,TEST001,TEST PRODUCT,18,2011-04-10 16:39:00,18.9,15031,Spain,340.2
501277,47566,PARTY BUNTING,1,2010-05-02 11:53:00,18.9,12953,Netherlands,18.9
501277,POST,POSTAGE,16,2010-04-19 21:46:00,39.9,17558,Australia,638.4
501278,21730,GLASS STAR FROSTED T-LIGHT HOLDER,5,2011-06-21 16:09:00,5.95,13681,Portugal,29.75
501278,POST,POSTAGE,13,2010-12-14 16:42:00,39.9,16757,Switzerland,518.7
501279,21730,GLASS STAR FROSTED T-LIGHT HOLDER,4,2011-05-27 19:05:00,39.9,14005,United Kingdom,159.6
501279,47566,PARTY BUNTING,10,2011-09-21 18:43:00,3.75,12719,Germany,37.5
501280,DOT,DOTCOM POSTAGE,9,2010-07-22 19:41:00,18.9,14601,Germany,170.1
501281,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,2011-03-26 09:17:00,5.95,15269,United Kingdom,71.4
501281,M,MANUAL,7,2011-05-17 13:33:00,0.85,17056,Portugal,5.95
501282,21730,GLASS STAR FROSTED T-LIGHT HOLDER,15,2010-03-02 08:06:00,0.85,15138,Belgium,12.75
501282,84879,ASSORTED COLOUR BIRD ORNAMENT,4,2011-03-01 21:32:00,0.85,17563,Spain,3.4
501282,DOT,DOTCOM POSTAGE,8,2011-12-02 15:57:00,2.1,14061,Germany,16.8
501283,71053,WHITE METAL LANTERN,14,2010-11-06 22:28:00,39.9,17680,Portugal,558.6
501283,22720,SET OF 3 CAKE TINS PANTRY DESIGN,5,2011-08-30 17:33:00,3.75,13565,Sweden,18.75
501284,21730,GLASS STAR FROSTED T-LIGHT HOLDER,14,2011-07-28 14:12:00,24.5,13746,United Kingdom,343.0
501284,71053,WHITE METAL LANTERN,16,2010-03-20 10:14:00,39.9,14060,Portugal,638.4
501284,22720,SET OF 3 CAKE TINS PANTRY DESIGN,10,2011-10-18 16:00:00,18.9,14549,Netherlands,189.0
501285,84029E,RED WOOLLY HOTTIE WHITE HEART.,2,2010-04-25 14:17:00,1.25,15335,Sweden,2.5
501285,POST,POSTAGE,2,2010-02-20 18:33:00,0.85,17734,United Kingdom,1.7
501286,71053,WHITE METAL LANTERN,13,2011-11-25 19:28:00,0.85,15770,Spain,11.05
501286,21730,GLASS STAR FROSTED T-LIGHT HOLDER,10,2010-11-13 19:59:00,2.1,16118,Netherlands,21.0
501287,85123A,WHITE HANGING HEART T-LIGHT HOLDER,7,2010-06-29 22:58:00,2.1,16711,France,14.7
501287,TEST001,TEST PRODUCT,17,2010-07-12 22:04:00,5.95,14082,Netherlands,101.15
501287,84406B,CREAM CUPID HEARTS COAT HANGER,2,2010-01-24 13:59:00,39.9,12435,Spain,79.8
501288,22720,SET OF 3 CAKE TINS PANTRY DESIGN,14,2010-08-22 08:52:00,0.85,16886,Netherlands,11.9
501288,22720,SET OF 3 CAKE TINS PANTRY DESIGN,9,2011-08-06 13:29:00,24.5,13148,Australia,220.5
501289,84029E,RED WOOLLY HOTTIE WHITE HEART.,4,2011-09-27 19:58:00,8.5,17153,Switzerland,34.0
501289,POST,POSTAGE,3,2011-03-12 11:14:00,2.1,13212,France,6.3
501289,22423,REGENCY CAKESTAND 3 TIER,18,2011-12-01 20:34:00,0.85,16837,Portugal,15.3
501290,85123A,WHITE HANGING HEART T-LIGHT HOLDER,10,2011-11-24 22:09:00,1.25,16129,Sweden,12.5
501290,M,MANUAL,15,2010-10-24 14:25:00,8.5,12507,Netherlands,127.5
501291,85123A,WHITE HANGING HEART T-LIGHT HOLDER,13,2010-06-15 08:29:00,8.5,16376,Netherlands,110.5
501292,84879,ASSORTED COLOUR BIRD ORNAMENT,11,2010-10-05 16:07:00,0.85,16524,United Kingdom,9.35
501292,84029E,RED WOOLLY HOTTIE WHITE HEART.,2,2010-10-12 22:56:00,18.9,16512,France,37.8
501292,47566,PARTY BUNTING,16,2010-03-11 09:32:00,3.75,13080,Australia,60.0
501293,47566,PARTY BUNTING,7,2010-11-13 08:00:00,24.5,14206,Spain,171.5
501293,TEST001,TEST PRODUCT,1,2011-08-18 19:33:00,18.9,17077,Switzerland,18.9
501294,POST,POSTAGE,13,2011-01-12 14:09:00,24.5,15354,United Kingdom,318.5
501294,22423,REGENCY CAKESTAND 3 TIER,2,2010-03-03 09:04:00,5.95,16880,United Kingdom,11.9
501294,21730,GLASS STAR FROSTED T-LIGHT HOLDER,14,2010-07-16 15:59:00,0.85,16534,Sweden,11.9
501295,TEST001,TEST PRODUCT,7,2011-05-11 09:55:00,18.9,14337,France,132.3
501295,21730,GLASS STAR FROSTED T-LIGHT HOLDER,8,2010-08-17 09:34:00,3.75,16857,United Kingdom,30.0
501296,M,MANUAL,11,2010-06-15 13:35:00,0.85,13406,Portugal,9.35
501296,84029E,RED WOOLLY HOTTIE WHITE HEART.,12,2011-03-28 11:25:00,1.25,13756,Portugal,15.0
501297,71053,WHITE METAL LANTERN,8,2010-07-30 18:18:00,0.85,17750,United Kingdom,6.8
501297,47566,PARTY BUNTING,13,2011-11-24 08:28:00,18.9,13617,France,245.7
501297,POST,POSTAGE,5,2010-11-13 11:53:00,8.5,15562,France,42.5
501298,TEST001,TEST PRODUCT,12,2010-09-18 08:36:00,3.75,17056,Sweden,45.0
501298,POST,POSTAGE,15,2011-08-21 20:35:00,18.9,14556,Netherlands,283.5
501299,84406B,CREAM CUPID HEARTS COAT HANGER,13,2010-12-05 11:42:00,12.75,12373,Spain,165.75
501299,21730,GLASS STAR FROSTED T-LIGHT HOLDER,13,2010-06-18 18:56:00,3.75,13124,Spain,48.75
501299,84029E,RED WOOLLY HOTTIE WHITE HEART.,9,2011-11-21 15:28:00,39.9,15607,Belgium,359.1
501300,47566,PARTY BUNTING,4,2010-01-10 18:52:00,0.85,13446,Australia,3.4
501300,22423,REGENCY CAKESTAND 3 TIER,9,2010-02-26 09:18:00,24.5,13963,Sweden,220.5
501301,85099B,JUMBO BAG RED RETROSPOT,5,2010-11-18 19:58:00,1.25,12778,Australia,6.25
501301,M,MANUAL,5,2010-09-20 14:35:00,12.75,18180,Spain,63.75
501302,47566,PARTY BUNTING,1,2011-03-18 12:23:00,8.5,16617,Portugal,8.5
501302,84406B,CREAM CUPID HEARTS COAT HANGER,16,2010-05-31 19:04:00,2.1,17983,Belgium,33.6
501302,DOT,DOTCOM POSTAGE,6,2011-11-05 12:28:00,8.5,16061,France,51.0
501303,TEST001,TEST PRODUCT,3,2010-11-07 12:00:00,12.75,17205,Netherlands,38.25
501303,M,MANUAL,3,2010-12-04 08:47:00,18.9,15727,Belgium,56.7
501304,47566,PARTY BUNTING,16,2011-08-04 20:02:00,2.1,16929,Switzerland,33.6
501304,POST,POSTAGE,8,2011-02-23 20:46:00,12.75,16424,France,102.0
501304,21730,GLASS STAR FROSTED T-LIGHT HOLDER,11,2010-10-25 16:45:00,3.75,15277,Australia,41.25
501305,21730,GLASS STAR FROSTED T-LIGHT HOLDER,12,2010-06-18 15:41:00,8.5,16630,Sweden,102.0
501305,84406B,CREAM CUPID HEARTS COAT HANGER,12,2011-09-19 08:31:00,12.75,14637,Australia,153.0
501306,47566,PARTY BUNTING,5,2010-08-31 10:23:00,0.85,14130,Switzerland,4.25
501306,84029E,RED WOOLLY HOTTIE WHITE HEART.,8,2011-02-05 09:59:00,8.5,14653,Netherlands,68.0
501307,22720,SET OF 3 CAKE TINS PANTRY DESIGN,12,2010-03-12 11:45:00,3.75,17876,Spain,45.0
501307,DOT,DOTCOM POSTAGE,4,2010-01-25 17:03:00,5.95,15534,Australia,23.8
501307,84406B,CREAM CUPID HEARTS COAT HANGER,16,2010-08-14 10:44:00,24.5,15108,Spain,392.0
501308,M,MANUAL,18,2010-11-15 15:16:00,3.75,13966,Portugal,67.5
501308,22720,SET OF 3 CAKE TINS PANTRY DESIGN,16,2011-07-27 13:00:00,5.95,17942,Belgium,95.2
501309,84879,ASSORTED COLOUR BIRD ORNAMENT,17,2011-03-15 14:26:00,18.9,14027,Switzerland,321.3
501309,84879,ASSORTED COLOUR BIRD ORNAMENT,15,2011-06-08 22:27:00,8.5,16885,Sweden,127.5
501309,84406B,CREAM CUPID HEARTS COAT HANGER,4,2010-03-02 20:00:00,12.75,16953,France,51.0
501310,22423,REGENCY CAKESTAND 3 TIER,6,2010-10-02 20:17:00,1.25,15138,United Kingdom,7.5
501310,71053,WHITE METAL LANTERN,3,2011-04-21 12:52:00,5.95,14214,France,17.85
501311,71053,WHITE METAL LANTERN,8,2010-11-13 08:50:00,39.9,16720,Switzerland,319.2
501311,21730,GLASS STAR FROSTED T-LIGHT HOLDER,5,2010-01-25 11:18:00,2.1,12376,Sweden,10.5
501312,84879,ASSORTED COLOUR BIRD ORNAMENT,13,2010-02-27 10:45:00,2.1,14537,Australia,27.3
501312,84029E,RED WOOLLY HOTTIE WHITE HEART.,13,2010-09-23 11:42:00,8.5,13807,Australia,110.5
501312,21730,GLASS STAR FROSTED T-LIGHT HOLDER,17,2010-10-20 21:51:00,18.9,15024,Portugal,321.3
501313,85099B,JUMBO BAG RED RETROSPOT,5,2010-10-16 08:57:00,18.9,13230,Switzerland,94.5
501314,TEST001,TEST PRODUCT,18,2010-03-18 22:25:00,2.1,14553,Spain,37.8
501314,85099B,JUMBO BAG RED RETROSPOT,13,2010-04-30 10:50:00,1.25,18112,United Kingdom,16.25
501314,84029E,RED WOOLLY HOTTIE WHITE HEART.,15,2010-12-02 15:48:00,1.25,16951,Switzerland,18.75
501315,85099B,JUMBO BAG RED RETROSPOT,1,2010-12-23 18:54:00,24.5,13935,Spain,24.5
501315,POST,POSTAGE,16,2011-05-05 20:48:00,1.25,16776,Portugal,20.0
501316,84406B,CREAM CUPID HEARTS COAT HANGER,9,2010-04-16 09:02:00,18.9,17750,Australia,170.1
501316,21730,GLASS STAR FROSTED T-LIGHT HOLDER,7,2010-04-15 13:24:00,2.1,15358,United Kingdom,14.7
501317,22423,REGENCY CAKESTAND 3 TIER,11,2011-10-08 15:24:00,1.25,18127,Netherlands,13.75
501317,M,MANUAL,13,2011-11-23 18:58:00,8.5,16843,Netherlands,110.5
501317,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,2011-03-05 16:01:00,5.95,17206,Netherlands,5.95
501318,DOT,DOTCOM POSTAGE,16,2010-08-12 09:11:00,5.95,14801,Portugal,95.2
501318,84406B,CREAM CUPID HEARTS COAT HANGER,1,2011-11-16 17:24:00,12.75,14675,Belgium,12.75
501319,84406B,CREAM CUPID HEARTS COAT HANGER,10,2011-06-18 15:43:00,1.25,16290,France,12.5
501319,22423,REGENCY CAKESTAND 3 TIER,4,2010-11-01 15:01:00,18.9,13603,Germany,75.6
501319,TEST001,TEST PRODUCT,12,2010-10-07 21:37:00,1.25,16123,Netherlands,15.0
501320,84406B,CREAM CUPID HEARTS COAT HANGER,4,2010-05-14 22:43:00,8.5,15035,United Kingdom,34.0
501320,84406B,CREAM CUPID HEARTS COAT HANGER,4,2010-08-12 11:11:00,2.1,14626,Germany,8.4
501321,M,MANUAL,13,2011-04-22 21:28:00,8.5,16559,Australia,110.5
501321,85123A,WHITE HANGING HEART T-LIGHT HOLDER,15,2010-12-13 15:13:00,24.5,17880,Netherlands,367.5
501322,M,MANUAL,11,2011-02-18 08:39:00,12.75,15103,Germany,140.25
501322,71053,WHITE METAL LANTERN,6,2011-11-28 14:33:00,5.95,17723,Switzerland,35.7
501322,21730,GLASS STAR FROSTED T-LIGHT HOLDER,8,2010-05-27 16:31:00,24.5,17032,Germany,196.0
501323,84879,ASSORTED COLOUR BIRD ORNAMENT,3,2010-10-12 18:01:00,3.75,16453,Sweden,11.25
501323,71053,WHITE METAL LANTERN,18,2011-09-10 22:44:00,24.5,17861,Australia,441.0
501324,POST,POSTAGE,14,2010-11-23 08:16:00,8.5,12525,Spain,119.0
501324,21730,GLASS STAR FROSTED T-LIGHT HOLDER,11,2010-02-16 20:00:00,39.9,17873,Portugal,438.9
501324,M,MANUAL,2,2010-08-30 14:05:00,3.75,15082,France,7.5
501325,M,MANUAL,4,2011-08-16 13:01:00,8.5,15208,Sweden,34.0
501325,22423,REGENCY CAKESTAND 3 TIER,15,2010-03-16 22:19:00,8.5,13645,United Kingdom,127.5
501326,85123A,WHITE HANGING HEART T-LIGHT HOLDER,16,2010-03-21 18:27:00,24.5,17942,Sweden,392.0
501327,84879,ASSORTED COLOUR BIRD ORNAMENT,14,2010-03-20 12:05:00,1.25,18097,Switzerland,17.5
501327,22423,REGENCY CAKESTAND 3 TIER,2,2010-03-20 22:42:00,2.1,17335,Australia,4.2
501327,84879,ASSORTED COLOUR BIRD ORNAMENT,8,2011-02-02 19:21:00,1.25,14884,Switzerland,10.0
501328,M,MANUAL,18,2011-09-09 18:11:00,2.1,12454,Portugal,37.8
501328,84406B,CREAM CUPID HEARTS COAT HANGER,11,2010-08-13 12:43:00,3.75,12782,France,41.25
501329,M,MANUAL,3,2010-01-04 11:03:00,39.9,16499,France,119.7
501329,84879,ASSORTED COLOUR BIRD ORNAMENT,13,2011-08-27 19:22:00,12.75,16283,Netherlands,165.75
501329,DOT,DOTCOM POSTAGE,7,2011-09-08 12:06:00,2.1,15808,Switzerland,14.7
501330,22720,SET OF 3 CAKE TINS PANTRY DESIGN,16,2011-04-27 20:16:00,1.25,15158,Switzerland,20.0
501330,84029E,RED WOOLLY HOTTIE WHITE HEART.,10,2010-01-17 13:44:00,5.95,15362,Spain,59.5
501331,POST,POSTAGE,2,2011-01-18 16:31:00,0.85,16110,Belgium,1.7
501331,DOT,DOTCOM POSTAGE,3,2010-09-11 21:52:00,24.5,14590,Sweden,73.5
501332,71053,WHITE METAL LANTERN,12,2011-02-16 15:28:00,5.95,16106,Sweden,71.4
501332,84406B,CREAM CUPID HEARTS COAT HANGER,6,2011-06-08 16:21:00,1.25,14338,Australia,7.5
501332,22423,REGENCY CAKESTAND 3 TIER,12,2010-04-19 20:28:00,2.1,12921,Australia,25.2
501333,84029E,RED WOOLLY HOTTIE WHITE HEART.,8,2011-10-16 18:19:00,24.5,15665,Germany,196.0
501333,84879,ASSORTED COLOUR BIRD ORNAMENT,18,2010-11-25 17:01:00,5.95,14087,Sweden,107.1
501334,84029E,RED WOOLLY HOTTIE WHITE HEART.,3,2011-03-10 21:05:00,1.25,16910,Germany,3.75
501334,84879,ASSORTED COLOUR BIRD ORNAMENT,16,2011-08-09 10:25:00,39.9,17314,France,638.4
501334,POST,POSTAGE,5,2011-05-20 10:46:00,3.75,16075,Belgium,18.75
501335,84029E,RED WOOLLY HOTTIE WHITE HEART.,6,2010-09-06 18:54:00,0.85,17035,Sweden,5.1
501335,71053,WHITE METAL LANTERN,7,2010-03-20 22:39:00,5.95,15181,Spain,41.65
501336,84879,ASSORTED COLOUR BIRD ORNAMENT,10,2010-06-10 08:31:00,8.5,17052,France,85.0
501336,85099B,JUMBO BAG RED RETROSPOT,13,2011-09-08 13:05:00,8.5,15276,Spain,110.5
501337,TEST001,TEST PRODUCT,8,2010-06-26 09:37:00,18.9,16349,United Kingdom,151.2
501337,22720,SET OF 3 CAKE TINS PANTRY DESIGN,13,2010-02-28 11:53:00,8.5,13122,Sweden,110.5
501337,22423,REGENCY CAKESTAND 3 TIER,5,2011-03-14 11:36:00,1.25,15318,Netherlands,6.25
501338,84879,ASSORTED COLOUR BIRD ORNAMENT,5,2010-09-29 15:02:00,24.5,14311,Spain,122.5
501338,22423,REGENCY CAKESTAND 3 TIER,3,2011-03-17 08:39:00,1.25,17557,Netherlands,3.75
501339,85099B,JUMBO BAG RED RETROSPOT,3,2010-07-27 19:40:00,24.5,12729,Australia,73.5
501339,85099B,JUMBO BAG RED RETROSPOT,2,2010-04-17 10:08:00,5.95,18077,Sweden,11.9
501339,47566,PARTY BUNTING,4,2011-10-11 09:35:00,8.5,16000,United Kingdom,34.0
501340,47566,PARTY BUNTING,6,2011-09-23 11:14:00,8.5,18109,Germany,51.0
501340,DOT,DOTCOM POSTAGE,15,2011-04-08 10:28:00,8.5,15670,Netherlands,127.5
501341,47566,PARTY BUNTING,18,2010-03-25 17:38:00,24.5,17105,France,441.0
501342,21730,GLASS STAR FROSTED T-LIGHT HOLDER,8,2011-07-10 15:58:00,1.25,15349,Australia,10.0
501342,84879,ASSORTED COLOUR BIRD ORNAMENT,1,2011-02-10 21:47:00,39.9,14436,Netherlands,39.9
501342,DOT,DOTCOM POSTAGE,8,2011-01-10 08:55:00,2.1,16327,Switzerland,16.8
501343,71053,WHITE METAL LANTERN,3,2010-11-30 12:18:00,3.75,13819,Sweden,11.25
501343,85099B,JUMBO BAG RED RETROSPOT,10,2010-01-19 08:03:00,3.75,16934,Belgium,37.5
501344,DOT,DOTCOM POSTAGE,16,2010-07-25 17:04:00,1.25,17544,France,20.0
501344,M,MANUAL,15,2010-03-01 17:34:00,24.5,15836,Belgium,367.5
501344,84406B,CREAM CUPID HEARTS COAT HANGER,9,2010-09-15 12:25:00,5.95,17420,Sweden,53.55
501345,POST,POSTAGE,8,2010-06-15 22:34:00,8.5,16315,France,68.0
501345,84406B,CREAM CUPID HEARTS COAT HANGER,8,2010-01-12 11:09:00,0.85,14759,Portugal,6.8
501346,47566,PARTY BUNTING,14,2010-12-04 17:43:00,18.9,15391,Sweden,264.6
501346,71053,WHITE METAL LANTERN,8,2011-02-22 13:43:00,0.85,17101,Australia,6.8
501347,71053,WHITE METAL LANTERN,14,2011-11-21 21:40:00,1.25,17021,Sweden,17.5
501347,84879,ASSORTED COLOUR BIRD ORNAMENT,12,2010-02-15 13:59:00,12.75,17591,France,153.0
501347,POST,POSTAGE,17,2010-06-08 15:10:00,0.85,13422,Germany,14.45
501348,21730,GLASS STAR FROSTED T-LIGHT HOLDER,3,2010-08-11 11:46:00,2.1,14925,Sweden,6.3
501348,21730,GLASS STAR FROSTED T-LIGHT HOLDER,12,2010-04-14 10:35:00,3.75,13561,Belgium,45.0
501349,47566,PARTY BUNTING,3,2011-10-26 14:50:00,24.5,17741,Belgium,73.5
501349,22423,REGENCY CAKESTAND 3 TIER,8,2011-10-11 18:23:00,12.75,17298,Australia,102.0
501349,84406B,CREAM CUPID HEARTS COAT HANGER,14,2010-10-15 10:53:00,12.75,14581,Belgium,178.5
501350,71053,WHITE METAL LANTERN,17,2010-10-25 12:09:00,39.9,13807,Belgium,678.3
501350,POST,POSTAGE,7,2010-02-11 17:50:00,0.85,12488,Germany,5.95
501351,84029E,RED WOOLLY HOTTIE WHITE HEART.,9,2010-09-13 13:42:00,39.9,16679,Portugal,359.1
501351,22720,SET OF 3 CAKE TINS PANTRY DESIGN,2,2011-07-26 19:03:00,0.85,12959,Spain,1.7
501352,71053,WHITE METAL LANTERN,15,2011-05-30 17:28:00,39.9,17637,Australia,598.5
501352,POST,POSTAGE,4,2010-09-08 22:57:00,12.75,13973,Sweden,51.0
501352,DOT,DOTCOM POSTAGE,1,2010-11-21 11:43:00,39.9,13827,Switzerland,39.9
501353,TEST001,TEST PRODUCT,14,2011-02-03 11:44:00,39.9,16763,Sweden,558.6
501353,47566,PARTY BUNTING,9,2011-11-28 10:16:00,0.85,17827,Germany,7.65
501354,M,MANUAL,15,2011-02-09 21:58:00,0.85,15054,Germany,12.75
501354,71053,WHITE METAL LANTERN,10,2011-07-27 11:28:00,0.85,16511,France,8.5
501354,21730,GLASS STAR FROSTED T-LIGHT HOLDER,12,2011-05-21 13:58:00,24.5,12430,Netherlands,294.0
501355,M,MANUAL,8,2011-06-07 13:30:00,39.9,12534,Belgium,319.2
501355,85099B,JUMBO BAG RED RETROSPOT,15,2010-07-30 10:44:00,39.9,13922,Sweden,598.5
501356,85123A,WHITE HANGING HEART T-LIGHT HOLDER,14,2010-04-01 08:11:00,8.5,15885,Belgium,119.0
501357,POST,POSTAGE,1,2011-09-19 08:22:00,1.25,13888,Australia,1.25
501357,DOT,DOTCOM POSTAGE,17,2011-11-18 10:21:00,24.5,13165,France,416.5
501357,TEST001,TEST PRODUCT,13,2011-05-29 15:45:00,39.9,17364,Belgium,518.7
501358,22720,SET OF 3 CAKE TINS PANTRY DESIGN,16,2010-06-06 12:25:00,2.1,16974,Germany,33.6
501358,DOT,DOTCOM POSTAGE,16,2010-03-17 21:32:00,12.75,15327,France,204.0
501359,21730,GLASS STAR FROSTED T-LIGHT HOLDER,11,2011-07-09 10:32:00,39.9,17769,Switzerland,438.9
501359,22423,REGENCY CAKESTAND 3 TIER,9,2011-11-24 14:34:00,12.75,14958,Sweden,114.75
501359,POST,POSTAGE,4,2010-01-22 22:42:00,2.1,14264,Portugal,8.4
501360,85099B,JUMBO BAG RED RETROSPOT,3,2010-03-10 22:51:00,3.75,17896,Australia,11.25
501360,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,2011-01-18 16:50:00,2.1,15989,Spain,25.2
501361,84879,ASSORTED COLOUR BIRD ORNAMENT,6,2010-07-13 17:09:00,8.5,16482,Netherlands,51.0
501361,84879,ASSORTED COLOUR BIRD ORNAMENT,13,2010-01-20 10:55:00,39.9,12531,Switzerland,518.7
501362,84406B,CREAM CUPID HEARTS COAT HANGER,15,2010-04-30 20:42:00,12.75,13096,Switzerland,191.25
501362,71053,WHITE METAL LANTERN,16,2010-06-11 17:40:00,39.9,14807,United Kingdom,638.4
501362,TEST001,TEST PRODUCT,4,2010-10-20 10:17:00,12.75,12971,Australia,51.0
501363,84406B,CREAM CUPID HEARTS COAT HANGER,3,2010-04-07 17:49:00,39.9,14793,Switzerland,119.7
501363,85123A,WHITE HANGING HEART T-LIGHT HOLDER,3,2010-04-26 14:58:00,39.9,13566,Germany,119.7
501364,POST,POSTAGE,1,2011-08-01 15:47:00,39.9,13557,France,39.9
